2018-06-03 20:00:00,440,31,46,2018-08-20 20:00:00,127,-1,83
2018-06-03 20:00:00,450,32,52,2018-08-20 19:00:00,141,-1,76
2018-06-03 20:00:00,433,33,51,2018-08-20 18:00:00,139,-1,72
2018-06-03 20:00:00,428,34,44,2018-08-20 17:00:00,122,-1,68
2018-06-03 20:00:00,427,34,36,2018-08-20 16:00:00,102,-1,67
2018-06-03 20:00:00,429,36,41,2018-08-20 15:00:00,114,-1,64
2018-06-03 20:00:00,432,36,38,2018-08-20 14:00:00,107,-1,62
2018-06-03 20:00:00,436,37,48,2018-08-20 13:00:00,132,-1,60
2018-06-03 20:00:00,443,37,41,2018-08-20 12:00:00,114,-1,60
2018-06-03 20:00:00,448,35,30,2018-08-20 10:00:00,88,-1,66
2018-06-03 20:00:00,461,34,43,2018-08-20 9:00:00,119,-1,70
2018-06-03 20:00:00,461,33,45,2018-08-20 8:00:00,124,-1,78
2018-06-03 20:00:00,505,30,120,2018-08-20 7:00:00,184,-1,92
2018-06-03 20:00:00,545,28,92,2018-08-20 6:00:00,170,-1,98
2018-06-03 20:00:00,555,28,82,2018-08-20 5:00:00,165,-1,98
2018-06-03 20:00:00,548,28,80,2018-08-20 4:00:00,164,-1,97
2018-06-03 20:00:00,529,29,72,2018-08-20 3:00:00,160,-1,97
2018-06-03 20:00:00,516,29,75,2018-08-20 2:00:00,161,-1,97
2018-06-03 20:00:00,492,29,67,2018-08-20 1:00:00,157,-1,97
2018-06-03 20:00:00,481,29,51,2018-08-20 0:00:00,139,-1,95
2018-06-03 20:00:00,483,30,51,2018-08-19 23:00:00,139,-1,93
2018-06-03 20:00:00,466,30,56,2018-08-19 22:00:00,151,-1,92
2018-06-03 20:00:00,458,30,49,2018-08-19 21:00:00,134,-1,90
2018-06-03 20:00:00,448,31,43,2018-08-19 20:00:00,119,-1,86
2018-06-03 20:00:00,442,32,44,2018-08-19 19:00:00,122,-1,84
2018-06-03 20:00:00,427,32,38,2018-08-19 18:00:00,107,-1,80
2018-06-03 20:00:00,424,33,39,2018-08-19 17:00:00,110,-1,77
2018-06-03 20:00:00,421,33,40,2018-08-19 16:00:00,112,-1,77
2018-06-03 20:00:00,428,33,41,2018-08-19 15:00:00,114,-1,75
2018-06-03 20:00:00,439,35,50,2018-08-19 14:00:00,137,-1,68
2018-06-03 20:00:00,441,35,44,2018-08-19 13:00:00,122,-1,66
2018-06-03 20:00:00,444,35,36,2018-08-19 12:00:00,102,-1,67
2018-06-03 20:00:00,448,35,33,2018-08-19 11:00:00,95,-1,70
2018-06-03 20:00:00,453,34,28,2018-08-19 10:00:00,84,-1,71
2018-06-03 20:00:00,460,32,42,2018-08-19 9:00:00,117,-1,77
2018-06-03 20:00:00,469,30,56,2018-08-19 8:00:00,151,-1,85
2018-06-03 20:00:00,489,28,70,2018-08-19 7:00:00,158,-1,93
2018-06-03 20:00:00,510,26,63,2018-08-19 6:00:00,155,-1,96
2018-06-03 20:00:00,516,26,33,2018-08-19 5:00:00,95,-1,96
2018-06-03 20:00:00,519,26,33,2018-08-19 4:00:00,95,-1,95
2018-06-03 20:00:00,508,27,35,2018-08-19 3:00:00,99,-1,94
2018-06-03 20:00:00,498,27,32,2018-08-19 2:00:00,93,-1,93
2018-06-03 20:00:00,495,27,31,2018-08-19 1:00:00,91,-1,92
2018-06-03 20:00:00,474,27,34,2018-08-19 0:00:00,97,-1,92
2018-06-03 20:00:00,464,27,40,2018-08-18 23:00:00,112,-1,90
2018-06-03 20:00:00,469,27,32,2018-08-18 22:00:00,93,-1,90
2018-06-03 20:00:00,458,28,36,2018-08-18 21:00:00,102,-1,87
2018-06-03 20:00:00,453,28,40,2018-08-18 20:00:00,112,-1,87
2018-06-03 20:00:00,444,28,31,2018-08-18 19:00:00,91,-1,90
2018-06-03 20:00:00,441,28,28,2018-08-18 18:00:00,84,-1,89
2018-06-03 20:00:00,438,29,76,2018-08-18 17:00:00,162,-1,89
2018-06-03 20:00:00,437,31,41,2018-08-18 16:00:00,114,-1,81
2018-06-03 20:00:00,431,33,37,2018-08-18 15:00:00,105,-1,72
2018-06-03 20:00:00,431,34,37,2018-08-18 14:00:00,105,-1,69
2018-06-03 20:00:00,433,35,29,2018-08-18 13:00:00,86,-1,68
2018-06-03 20:00:00,440,35,26,2018-08-18 12:00:00,80,-1,68
2018-06-03 20:00:00,444,35,32,2018-08-18 11:00:00,93,-1,70
2018-06-03 20:00:00,452,34,45,2018-08-18 10:00:00,124,-1,74
2018-06-03 20:00:00,455,33,46,2018-08-18 9:00:00,127,-1,76
2018-06-03 20:00:00,457,31,48,2018-08-18 8:00:00,132,-1,83
2018-06-03 20:00:00,472,28,64,2018-08-18 7:00:00,155,-1,93
2018-06-03 20:00:00,462,27,72,2018-08-18 6:00:00,160,-1,98
2018-06-03 20:00:00,464,27,72,2018-08-18 5:00:00,160,-1,99
2018-06-03 20:00:00,466,27,64,2018-08-18 4:00:00,155,-1,98
2018-06-03 20:00:00,454,27,41,2018-08-18 3:00:00,114,-1,97
2018-06-03 20:00:00,442,27,29,2018-08-18 2:00:00,86,-1,94
2018-06-03 20:00:00,441,27,26,2018-08-18 1:00:00,80,-1,93
